udmTable,ColumnName,ColumnType,ColumnDisplayName
account,Batch,STRING,Batch
account,DateCreated,LONG,DateCreated
account,DateModified,LONG,DateModified
account,DeleteFlag,BOOLEAN,DeleteFlag
account,ID,STRING,ID
account,Name,STRING,Name
account,ParentAccountID,STRING,ParentAccountID
account,ParentAccountNumber,STRING,ParentAccountNumber
account,RowCreated,LONG,RowCreated
account,RowModified,LONG,RowModified
account,Source,STRING,Source
account,SourceAccountNumber,STRING,SourceAccountNumber
account,SourceSystemID,STRING,SourceSystemID
account,TenantId,INTEGER,TenantId
address,Address1,STRING,Address1
address,Address2,STRING,Address2
address,Batch,STRING,Batch
address,CMRA,STRING,CMRA
address,CarrierRoute,STRING,CarrierRoute
address,Certified,STRING,Certified
address,City,STRING,City
address,Country,STRING,Country
address,CountryCode,STRING,CountryCode
address,DateCertified,STRING,DateCertified
address,DeleteFlag,BOOLEAN,DeleteFlag
address,DeliveryPointCheckDigit,STRING,DeliveryPointCheckDigit
address,DeliveryPointCode,STRING,DeliveryPointCode
address,DpvConfirm,STRING,DpvConfirm
address,ErrorCode,STRING,ErrorCode
address,ErrorString,STRING,ErrorString
address,ID,STRING,ID
address,LACS,STRING,LACS
address,Latitude,STRING,Latitude
address,Longitude,STRING,Longitude
address,MatchFlag,STRING,MatchFlag
address,MoveDate,STRING,MoveDate
address,MoveType,STRING,MoveType
address,NCOADateModified,STRING,NCOADateModified
address,NCOADateUpdate,STRING,NCOADateUpdate
address,Name,STRING,Name
address,RBDI,STRING,RBDI
address,RowCreated,LONG,RowCreated
address,RowModified,LONG,RowModified
address,Source,STRING,Source
address,SourceAddressNumber,STRING,SourceAddressNumber
address,SourceSystemID,STRING,SourceSystemID
address,State,STRING,State
address,Suite,STRING,Suite
address,TenantId,INTEGER,TenantId
address,Type,STRING,Type
address,Zip,STRING,Zip
address,ZipExt,STRING,ZipExt
address,c_source,STRING,Source
anonymousevent,Anonymous,BOOLEAN,Anonymous
anonymousevent,Batch,STRING,Batch
anonymousevent,BodyType,STRING,BodyType
anonymousevent,BrandId,STRING,BrandId
anonymousevent,Browser,STRING,Browser
anonymousevent,BrowserType,STRING,BrowserType
anonymousevent,Category,STRING,Category
anonymousevent,ContainerId,STRING,ContainerId
anonymousevent,Cookie,STRING,Cookie
anonymousevent,Country,STRING,Country
anonymousevent,CustomerID,STRING,CustomerID
anonymousevent,CustomerState,STRING,CustomerState
anonymousevent,DeviceType,STRING,DeviceType
anonymousevent,Domain,STRING,Domain
anonymousevent,Email,STRING,Email
anonymousevent,EventTimeStamp,LONG,EventTimeStamp
anonymousevent,GeoAreaCode,STRING,GeoAreaCode
anonymousevent,GeoContinent,STRING,GeoContinent
anonymousevent,GeoLatitude,STRING,GeoLatitude
anonymousevent,GeoLongitude,STRING,GeoLongitude
anonymousevent,GeoOrganization,STRING,GeoOrganization
anonymousevent,GeoPostalCode,STRING,GeoPostalCode
anonymousevent,Geocity,STRING,Geocity
anonymousevent,Georegion,STRING,Georegion
anonymousevent,ID,STRING,ID
anonymousevent,IPAddress,STRING,IPAddress
anonymousevent,Language,STRING,Language
anonymousevent,LinkName,STRING,LinkName
anonymousevent,MessageID,STRING,MessageID
anonymousevent,OS,STRING,OS
anonymousevent,OperatingSystem,STRING,OperatingSystem
anonymousevent,ProductCategoryID,STRING,ProductCategoryID
anonymousevent,ProductID,STRING,ProductID
anonymousevent,RealtimeRequestNumber,STRING,RealtimeRequestNumber
anonymousevent,Referer,STRING,Referer
anonymousevent,RowCreated,LONG,RowCreated
anonymousevent,RowModified,LONG,RowModified
anonymousevent,SearchTerm,STRING,SearchTerm
anonymousevent,SegmentId,STRING,SegmentId
anonymousevent,SessionID,STRING,SessionID
anonymousevent,Source,STRING,Source
anonymousevent,SourceCustomerNumber,STRING,SourceCustomerNumber
anonymousevent,SourceListNumber,STRING,SourceListNumber
anonymousevent,SourceMessageNumber,STRING,SourceMessageNumber
anonymousevent,SourceProductCategoryNumber,STRING,SourceProductCategoryNumber
anonymousevent,SourceProductNumber,STRING,SourceProductNumber
anonymousevent,SourceSubSystemID,STRING,SourceSubSystemID
anonymousevent,SourceSystemID,STRING,SourceSystemID
anonymousevent,SourceTransactionNumber,STRING,SourceTransactionNumber
anonymousevent,Subtype,STRING,Subtype
anonymousevent,TenantId,INTEGER,TenantId
anonymousevent,TransactionID,STRING,TransactionID
anonymousevent,Type,STRING,Type
anonymousevent,URL,STRING,URL
anonymousevent,UserClient,STRING,UserClient
anonymousevent,Variables,STRING,Variables
anonymousevent,c_activeInd,STRING,Active Indicator
c_CUSTOMERLINEAGE,Batch,STRING,Batch
c_CUSTOMERLINEAGE,DeleteFlag,BOOLEAN,Delete Flag
c_CUSTOMERLINEAGE,ID,STRING,ID
c_CUSTOMERLINEAGE,RowCreated,LONG,Row Created
c_CUSTOMERLINEAGE,RowModified,LONG,Row Modified
c_CUSTOMERLINEAGE,SourceSystemID,STRING,Source System Id
c_CUSTOMERLINEAGE,Sourcec_CUSTOMERLINEAGENumber,STRING,Source c_CUSTOMERLINEAGE Number
c_CUSTOMERLINEAGE,TenantId,INTEGER,Tenant Id
c_CUSTOMERLINEAGE,c_CUSTOMERNUMBER,STRING,ADW Customer Number
c_CUSTOMERLINEAGE,c_CUSTOMER_HASH,STRING,Customer Hash
c_CUSTOMERLINEAGE,c_MDSCUSTOMERID,STRING,MDS ID
c_mailCategory,Batch,STRING,Batch
c_mailCategory,DeleteFlag,BOOLEAN,Delete Flag
c_mailCategory,ID,STRING,ID
c_mailCategory,RowCreated,LONG,Row Created
c_mailCategory,RowModified,LONG,Row Modified
c_mailCategory,SourceSystemID,STRING,Source System Id
c_mailCategory,Sourcec_mailCategoryNumber,STRING,Source c_mailCategory Number
c_mailCategory,TenantId,INTEGER,Tenant Id
c_mailCategory,c_categoryName,STRING,Category Name
c_mailSegment,Batch,STRING,Batch
c_mailSegment,DeleteFlag,BOOLEAN,Delete Flag
c_mailSegment,ID,STRING,ID
c_mailSegment,RowCreated,LONG,Row Created
c_mailSegment,RowModified,LONG,Row Modified
c_mailSegment,SourceSystemID,STRING,Source System Id
c_mailSegment,Sourcec_mailSegmentNumber,STRING,Source c_mailSegment Number
c_mailSegment,TenantId,INTEGER,Tenant Id
c_mailSegment,c_segmentName,STRING,Mail - Segment Name
c_mailSegment,c_segmentScore,STRING,Mail - Segment Score
c_mailSegment,c_sourcec_mailCategoryNumber,STRING,Source c_mailCategory Number
c_obsoleteSurvivingCustomer,Batch,STRING,Batch
c_obsoleteSurvivingCustomer,DeleteFlag,BOOLEAN,Delete Flag
c_obsoleteSurvivingCustomer,ID,STRING,ID
c_obsoleteSurvivingCustomer,RowCreated,LONG,Row Created
c_obsoleteSurvivingCustomer,RowModified,LONG,Row Modified
c_obsoleteSurvivingCustomer,SourceSystemID,STRING,Source System Id
c_obsoleteSurvivingCustomer,Sourcec_obsoleteSurvivingCustomerNumber,STRING,Source c_obsoleteSurvivingCustomer Number
c_obsoleteSurvivingCustomer,TenantId,INTEGER,Tenant Id
c_obsoleteSurvivingCustomer,c_newCustomerKey,STRING,New Customer Key (MDS ID)
c_obsoleteSurvivingCustomer,c_oldCustomerKey,STRING,Old Customer Key (MDS ID)
campaign,Batch,STRING,Batch
campaign,DateCreated,LONG,DateCreated
campaign,DateModified,LONG,DateModified
campaign,DeleteFlag,BOOLEAN,DeleteFlag
campaign,Description,STRING,Description
campaign,ID,STRING,ID
campaign,Name,STRING,Name
campaign,RowCreated,LONG,RowCreated
campaign,RowModified,LONG,RowModified
campaign,Source,STRING,Source
campaign,SourceCampaignNumber,STRING,SourceCampaignNumber
campaign,SourceSystemID,STRING,SourceSystemID
campaign,TenantId,INTEGER,TenantId
campaign,c_contactID,STRING,Contact ID
campaignhistory,CampaignID,LONG,CampaignID
campaignhistory,CustomerID,STRING,CustomerID
campaignhistory,DispatchTime,LONG,DispatchTime
campaignhistory,ID,STRING,ID
campaignhistory,TenantID,INTEGER,TenantID
campaignhistory,VariantName,STRING,VariantName
campaignhistory,partition_yyyymm,STRING,partition_yyyymm
customer,AccountID,STRING,AccountID
customer,Age,INTEGER,Age
customer,Batch,STRING,Batch
customer,BirthDate,LONG,BirthDate
customer,BirthDay,INTEGER,BirthDay
customer,BirthMonth,INTEGER,BirthMonth
customer,BirthYear,INTEGER,BirthYear
customer,Company,STRING,Company
customer,Cookie,STRING,Cookie
customer,DateCreated,LONG,DateCreated
customer,DateModified,LONG,DateModified
customer,DeleteFlag,BOOLEAN,DeleteFlag
customer,DoNotCall,STRING,DoNotCall
customer,DoNotEmail,STRING,DoNotEmail
customer,DoNotMail,STRING,DoNotMail
customer,DoNotText,STRING,DoNotText
customer,Email,STRING,Email
customer,EmailStatus,STRING,EmailStatus
customer,FirstName,STRING,FirstName
customer,Gender,STRING,Gender
customer,ID,STRING,ID
customer,LastName,STRING,LastName
customer,MiddleName,STRING,MiddleName
customer,MobileAdvertisingId,STRING,MobileAdvertisingId
customer,MobileDeviceId,STRING,MobileDeviceId
customer,MobilePhone,STRING,MobilePhone
customer,NameCodes,STRING,NameCodes
customer,Preferences,STRING,Preferences
customer,PrimaryPhone,STRING,PrimaryPhone
customer,RowCreated,LONG,RowCreated
customer,RowModified,LONG,RowModified
customer,Sal,STRING,Sal
customer,SecondaryPhone,STRING,SecondaryPhone
customer,Source,STRING,Source
customer,SourceAccountNumber,STRING,SourceAccountNumber
customer,SourceCustomerNumber,STRING,SourceCustomerNumber
customer,SourceSystemID,STRING,SourceSystemID
customer,State,STRING,State
customer,TenantId,INTEGER,TenantId
customer,Title,STRING,Title
customer,UUID,STRING,UUID
customer,c_Attrition_decileRank,INTEGER,Customer - Attrition - Decile Rank
customer,c_Attrition_medianScore,DOUBLE,Customer - Attrition - Median Score
customer,c_LTV_decile12m,INTEGER,Customer - LTV - Decile 12 months
customer,c_LTV_decile18m,INTEGER,Customer - LTV - Decile 18 months
customer,c_LTV_score12m,DOUBLE,Customer - LTV - Score 12 months
customer,c_LTV_score18m,DOUBLE,Customer - LTV - Score 18 months
customer,c_Merkle_DMACode,STRING,DMA Code
customer,c_Merkle_accIndicator,STRING,Active Indicator
customer,c_Merkle_addressType,STRING,Address Type
customer,c_Merkle_adjustedNetWorth,STRING,Adjusted Net Worth
customer,c_Merkle_ageRangeHousehold,STRING,Age Range In Household
customer,c_Merkle_bankCard,STRING,Bank Card
customer,c_Merkle_birthdate,STRING,Birthdate [Individual #1]
customer,c_Merkle_children0_3Years,STRING,Children (0-3 Years)
customer,c_Merkle_children13_18Years,STRING,Children (13-18 Years)
customer,c_Merkle_children4_7Years,STRING,Children (4-7 Years)
customer,c_Merkle_children8_12Years,STRING,Children (8-12 Years)
customer,c_Merkle_creditRanges,STRING,Credit ranges
customer,c_Merkle_ethnicGroupCode,STRING,Ethnic Group Code
customer,c_Merkle_ethnicTypeCode,STRING,Ethnic Type Code
customer,c_Merkle_flwKey,STRING,c_Merkle_flwKey
customer,c_Merkle_gender,STRING,Gender [Individual #1]
customer,c_Merkle_geoMSACode,STRING,Geo: MSA Code
customer,c_Merkle_homeValue,STRING,Home Value
customer,c_Merkle_individualCount,STRING,Individual Count
customer,c_Merkle_inferredCardHolder,STRING,Inferred Card Holder
customer,c_Merkle_lengthOfResidence,STRING,Length of Residence
customer,c_Merkle_maritalStatus,STRING,Marital Status [Individual #1]
customer,c_Merkle_marketingIndex,STRING,Merkle Marketing Index
customer,c_Merkle_marketingRank,STRING,Merkle Marketing Rank
customer,c_Merkle_megaAge,STRING,Mega Age
customer,c_Merkle_megaEducation,STRING,Mega Education
customer,c_Merkle_megaFitness,STRING,Mega Fitness/Exercise
customer,c_Merkle_megaHomeowner,STRING,Mega Homeowner
customer,c_Merkle_megaHouseholdIncome,STRING,Mega Household Income
customer,c_Merkle_megaNumberChildren,STRING,Mega Number of Children
customer,c_Merkle_megaOccupation,STRING,Mega Occupation
customer,c_Merkle_megaPresenceChildren,STRING,Mega Presence of Children
customer,c_Merkle_megaTypeAge,STRING,Mega Type Age
customer,c_Merkle_megaTypeEducation,STRING,Mega Type Education
customer,c_Merkle_megaTypeFitness,STRING,Mega Type Fitness/Exercise
customer,c_Merkle_megaTypeHomeowner,STRING,Mega Type Homeowner
customer,c_Merkle_megaTypeHouseholdIncome,STRING,Mega Type Household Income
customer,c_Merkle_megaTypeNumberChildren,STRING,Mega Type Number of Children
customer,c_Merkle_megaTypeOccupation,STRING,Mega Type Occupation
customer,c_Merkle_megaTypePresenceChildren,STRING,Mega Type Presence of Children
customer,c_Merkle_newCreditRange,STRING,New Credit Range
customer,c_Merkle_numCreditLines,STRING,Num Credit Lines
customer,c_Merkle_premiumBankCard,STRING,Premium Bank Card
customer,c_Merkle_primMaritalStatus,STRING,Marital Status [Individual #1]
customer,c_Merkle_probOrderThroughInternet,STRING,Prob Ordering Through Internet
customer,c_Merkle_probOrderThroughMail,STRING,Prob Ordering Through Mail
customer,c_Merkle_probOrderThroughPhone,STRING,Prob Ordering Through Phone
customer,c_Merkle_responderRating,STRING,Merkle Responder Rating
customer,c_Merkle_retailCard,STRING,Retail Card
customer,c_Merkle_ruralUrbanCountySizeCode,STRING,Rural Urban County Size Code
customer,c_Merkle_socialIQFacebook,STRING,Social IQ Facebook
customer,c_Merkle_socialIQTwitter,STRING,Social IQ Twitter
customer,c_Merkle_spendexApparel,STRING,Spendex Apparel
customer,c_Merkle_spendexPlus,STRING,Spendex Plus
customer,c_Merkle_spokenLanguage,STRING,Spoken Language
customer,c_Merkle_upscaleRetailCard,STRING,Upscale Retail Card
customer,c_activeInd,STRING,Active Indicator
customer,c_card,STRING,Credit Card - Placeholder Attribute
customer,c_cardAT,STRING,Credit Card - Athleta
customer,c_cardATCloseDate,LONG,Credit Card - Athleta - Close Date
customer,c_cardATOpenChannel,STRING,Credit Card - Athleta - Open Channel
customer,c_cardATOpenDate,LONG,Credit Card - Athleta - Open Date
customer,c_cardATOpenStore,STRING,Credit Card - Athleta - Open Store
customer,c_cardBR,STRING,Credit Card - Banana Republic
customer,c_cardGA,STRING,Credit Card - Gap
customer,c_cardON,STRING,Credit Card - Old Navy
customer,c_categoryPreference1,STRING,Customer - Category Preference 1
customer,c_categoryPreference2,STRING,Customer - Category Preference 2
customer,c_categoryPreference3,STRING,Customer - Category Preference 3
customer,c_categoryPreference4,STRING,Customer - Category Preference 4
customer,c_categoryPreference5,STRING,Customer - Category Preference 5
customer,c_categoryPreference6,STRING,Customer - Category Preference 6
customer,c_categoryPreference7,STRING,Customer - Category Preference 7
customer,c_categoryPreference8,STRING,Customer - Category Preference 8
customer,c_categoryPreference9,STRING,Customer - Category Preference 9
customer,c_customerNumber,STRING,ADW Customer Number
customer,c_customer_hash,STRING,BD2 Customer Hash
customer,c_doNotRent,STRING,Do Not Rent
customer,c_doNotRentCalculated,STRING,Do Not Rent - AgilOne
customer,c_exactTargetStatus,STRING,ExactTarget Status
customer,c_girlCustomer,STRING,Customer - Girl Customer
customer,c_houseInd,STRING,House Indicator
customer,c_householdMatchCode,STRING,Household Match Code
customer,c_individualMatchCode,STRING,Individual Match Code
customer,c_lastMailDate,LONG,Last Mail Date
customer,c_mailCountry,STRING,Mail - Country
customer,c_mailModelScore,INTEGER,Mail - Model Score
customer,c_mdsCustomerID,STRING,MDS Customer ID
customer,c_merkle_householdAge,STRING,Household Age
customer,c_merkle_insertDate,LONG,Insert Date
customer,c_merkle_primGender,STRING,Gender [Individual #1]
customer,c_merkle_updateDate,LONG,Update Date
customer,c_prospect,STRING,Mail - Prospect Flag
customer,c_source,STRING,Source
customer,c_storeOfLoyalty,STRING,Customer - Store Of Loyalty
customer,c_storePreference,STRING,Customer - Store Preference
customeraddressxref,AddressID,STRING,AddressID
customeraddressxref,Batch,STRING,Batch
customeraddressxref,CustomerID,STRING,CustomerID
customeraddressxref,DeleteFlag,BOOLEAN,DeleteFlag
customeraddressxref,ID,STRING,ID
customeraddressxref,RowCreated,LONG,RowCreated
customeraddressxref,RowModified,LONG,RowModified
customeraddressxref,Source,STRING,Source
customeraddressxref,SourceAddressNumber,STRING,SourceAddressNumber
customeraddressxref,SourceCustomerNumber,STRING,SourceCustomerNumber
customeraddressxref,SourceSystemID,STRING,SourceSystemID
customeraddressxref,TenantId,INTEGER,TenantId
customeraddressxref,c_householdMatchCode,STRING,Household Match Code
customeraddressxref,c_individualMatchCode,STRING,Individual Match Code
customeraddressxref,c_source,STRING,Source
customerfirsttransactionproductcategory,Batch,STRING,Batch
customerfirsttransactionproductcategory,ID,STRING,ID
customerfirsttransactionproductcategory,MasterCustomerID,STRING,MasterCustomerID
customerfirsttransactionproductcategory,ProductCategoryID,STRING,ProductCategoryID
customerfirsttransactionproductcategory,RowCreated,LONG,RowCreated
customerfirsttransactionproductcategory,SourceSystemID,STRING,SourceSystemID
customerfirsttransactionproductcategory,TenantID,INTEGER,TenantID
customerhistory,Batch,STRING,Batch
customerhistory,Cookie,STRING,Cookie
customerhistory,DeleteFlag,BOOLEAN,DeleteFlag
customerhistory,Email,STRING,Email
customerhistory,ID,STRING,ID
customerhistory,PrimaryPhone,STRING,PrimaryPhone
customerhistory,RowCreated,LONG,RowCreated
customerhistory,RowModified,LONG,RowModified
customerhistory,Source,STRING,Source
customerhistory,SourceCustomerNumber,STRING,SourceCustomerNumber
customerhistory,SourceSystemID,STRING,SourceSystemID
customerhistory,TenantId,INTEGER,TenantId
customerlasttransactionproductcategory,Batch,STRING,Batch
customerlasttransactionproductcategory,ID,STRING,ID
customerlasttransactionproductcategory,MasterCustomerID,STRING,MasterCustomerID
customerlasttransactionproductcategory,ProductCategoryID,STRING,ProductCategoryID
customerlasttransactionproductcategory,RowCreated,LONG,RowCreated
customerlasttransactionproductcategory,SourceSystemID,STRING,SourceSystemID
customerlasttransactionproductcategory,TenantID,INTEGER,TenantID
customersummary,Address1,STRING,Address1
customersummary,Address2,STRING,Address2
customersummary,AddressCertified,STRING,AddressCertified
customersummary,BehaviorBasedClusterID,STRING,Behavior-based cluster
customersummary,BirthDate,LONG,Birth Date
customersummary,BrandClusterID,STRING,Brand-based cluster
customersummary,BrowseClusterID,STRING,Browse Cluster
customersummary,BuyerIdentification,STRING,Is Identified Buyer
customersummary,City,STRING,City
customersummary,Country,STRING,Country
customersummary,DoNotCall,STRING,Call campaigns opt-out
customersummary,DoNotEmail,STRING,Email campaigns opt-out
customersummary,DoNotMail,STRING,Direct mail campaigns opt-out
customersummary,DoNotText,STRING,Text campaigns opt-out
customersummary,DpvConfirm,STRING,DPV Confirmed
customersummary,EmailStatus,STRING,Email Status
customersummary,FirstName,STRING,First Name
customersummary,FirstOfflinePromoID,STRING,FirstOfflinePromoID
customersummary,FirstPromoCategoryID,STRING,Online Acquisition Promotion Category
customersummary,FirstPromoID,STRING,Online Acquisition Promotion
customersummary,FirstTransactionDate,LONG,First Transaction Date
customersummary,FirstTransactionRevenue,DECIMAL,First Transaction Revenue
customersummary,FirstVisitDate,LONG,Date of First Web Visit
customersummary,Gender,STRING,Gender
customersummary,LastClickDate,LONG,Date of Last Email Clicked
customersummary,LastName,STRING,Last Name
customersummary,LastOpenDate,LONG,Date of Last Email Opened
customersummary,LastSendDate,LONG,Date of Last Email Sent
customersummary,LastTransactionDate,LONG,Last Transaction Date
customersummary,LastVisitDate,LONG,Date of Last Web Visit
customersummary,MasterCustomerID,STRING,MasterCustomerID
customersummary,MiddleName,STRING,Middle Name
customersummary,MobilePhone,STRING,Mobile Phone
customersummary,MoveDate,STRING,MoveDate
customersummary,MoveType,STRING,MoveType
customersummary,NCOADateUpdate,STRING,NCOADateUpdate
customersummary,Preferences,STRING,Preferences
customersummary,PreviousTransactionDate,LONG,Date of Second to Last Transaction
customersummary,PrimaryBrand,STRING,Primary Brand
customersummary,PrimaryDeviceType,STRING,Primary Device Type
customersummary,PrimaryOrganization,STRING,Primary Organization
customersummary,PrimaryPhone,STRING,Primary Phone
customersummary,ProductClusterID,STRING,Product-based cluster
customersummary,PropensityToBuyDecile,STRING,Likelihood to buy
customersummary,PropensityToConvertDecile,STRING,Likelihood to convert
customersummary,PropensityToEngageDecile,STRING,Email engagement segment
customersummary,PurchaseClusterID,STRING,Purchase cluster
customersummary,Sal,STRING,Salutation
customersummary,SecondaryPhone,STRING,Secondary Phone
customersummary,State,STRING,State
customersummary,Suite,STRING,Suite
customersummary,Title,STRING,Title
customersummary,TotalClickCount31_60Days,INTEGER,Email Click Count between 31 and 60 days ago
customersummary,TotalClickCountLast30Days,INTEGER,Email Click Count in the last 30 days
customersummary,TotalCost,DECIMAL,Total Cost
customersummary,TotalCost_Last12Months,DECIMAL,Total Cost in the Last 12 months
customersummary,TotalCost_Last13_24Months,DECIMAL,Total Cost between the Last 13 and 24 months
customersummary,TotalDiscount,DECIMAL,Total Discount
customersummary,TotalListPrice,DECIMAL,Total List Price
customersummary,TotalOpenCount31_60Days,INTEGER,Email Open Count between 31 and 60 days ago
customersummary,TotalOpenCountLast30Days,INTEGER,Email Open Count in the last 30 days
customersummary,TotalProductCount,INTEGER,Number of products purchased
customersummary,TotalProductcategoryCount,INTEGER,Number of product categories purchased from
customersummary,TotalRevenue,DECIMAL,Total Revenue
customersummary,TotalRevenue_Last12Months,DECIMAL,Revenue in last 12 Months
customersummary,TotalRevenue_Last13_24Months,DECIMAL,Revenue between 13 and 24 months ago
customersummary,TotalRevenuedecile_Last12Months,INTEGER,Revenue decile in last 12 months
customersummary,TotalRevenuedecile_Last13_24Months,INTEGER,Revenue decile between 13 and 24 months ago
customersummary,TotalSendCount31_60Days,INTEGER,Emails Sent between 31 and 60 days ago
customersummary,TotalSendCountLast30Days,INTEGER,Emails Sent in the last 30 days
customersummary,TotalTransactionCount,INTEGER,Total Number of Transactions
customersummary,TotalTransactionCountWithDiscount,INTEGER,Number of Transactions with Discount
customersummary,TotalTransactionCount_Last12Months,INTEGER,Number of Transactions in last 12 months
customersummary,TotalTransactionCount_Last13_24Months,INTEGER,Number of Transactions between 13-24 months ago
customersummary,TotalVisitCount31_60Days,INTEGER,Web Visit Count between 31 and 60 days ago
customersummary,TotalVisitCountLast30Days,INTEGER,Web Visit Count in the last 30 days
customersummary,ZipCode,STRING,ZipCode
customersummary,ZipExt,STRING,Zip Code Suffix
customersummary,age,INTEGER,Age
customersummary,aovgroup,STRING,Average Order Value (AOV)
customersummary,averagediscountrate,STRING,Average Discount Rate
customersummary,birthmonth,STRING,Birth Month
customersummary,birthyear,STRING,Birth Year
customersummary,c_Attrition_decileRank,INTEGER,Customer - Attrition - Decile Rank
customersummary,c_Attrition_medianScore,DOUBLE,Customer - Attrition - Median Score
customersummary,c_LTV_decile12m,INTEGER,Customer - LTV - Decile 12 months
customersummary,c_LTV_decile18m,INTEGER,Customer - LTV - Decile 18 months
customersummary,c_LTV_score12m,DOUBLE,Customer - LTV - Score 12 months
customersummary,c_LTV_score18m,DOUBLE,Customer - LTV - Score 18 months
customersummary,c_Merkle_DMACode,STRING,DMA Code
customersummary,c_Merkle_addressType,STRING,Address Type
customersummary,c_Merkle_adjustedNetWorth,STRING,Adjusted Net Worth
customersummary,c_Merkle_ageRangeHousehold,STRING,Age Range In Household
customersummary,c_Merkle_bankCard,STRING,Bank Card
customersummary,c_Merkle_birthdate,STRING,Birthdate [Individual #1]
customersummary,c_Merkle_children0_3Years,STRING,Children (0-3 Years)
customersummary,c_Merkle_children13_18Years,STRING,Children (13-18 Years)
customersummary,c_Merkle_children4_7Years,STRING,Children (4-7 Years)
customersummary,c_Merkle_children8_12Years,STRING,Children (8-12 Years)
customersummary,c_Merkle_creditRanges,STRING,Credit ranges
customersummary,c_Merkle_ethnicGroupCode,STRING,Ethnic Group Code
customersummary,c_Merkle_ethnicTypeCode,STRING,Ethnic Type Code
customersummary,c_Merkle_gender,STRING,Gender [Individual #1]
customersummary,c_Merkle_geoMSACode,STRING,Geo: MSA Code
customersummary,c_Merkle_homeValue,STRING,Home Value
customersummary,c_Merkle_individualCount,STRING,Individual Count
customersummary,c_Merkle_inferredCardHolder,STRING,Inferred Card Holder
customersummary,c_Merkle_lengthOfResidence,STRING,Length of Residence
customersummary,c_Merkle_maritalStatus,STRING,Marital Status [Individual #1]
customersummary,c_Merkle_marketingIndex,STRING,Merkle Marketing Index
customersummary,c_Merkle_marketingRank,STRING,Merkle Marketing Rank
customersummary,c_Merkle_megaAge,STRING,Mega Age
customersummary,c_Merkle_megaEducation,STRING,Mega Education
customersummary,c_Merkle_megaFitness,STRING,Mega Fitness/Exercise
customersummary,c_Merkle_megaHomeowner,STRING,Mega Homeowner
customersummary,c_Merkle_megaHouseholdIncome,STRING,Mega Household Income
customersummary,c_Merkle_megaNumberChildren,STRING,Mega Number of Children
customersummary,c_Merkle_megaOccupation,STRING,Mega Occupation
customersummary,c_Merkle_megaPresenceChildren,STRING,Mega Presence of Children
customersummary,c_Merkle_megaTypeAge,STRING,Mega Type Age
customersummary,c_Merkle_megaTypeEducation,STRING,Mega Type Education
customersummary,c_Merkle_megaTypeFitness,STRING,Mega Type Fitness/Exercise
customersummary,c_Merkle_megaTypeHomeowner,STRING,Mega Type Homeowner
customersummary,c_Merkle_megaTypeHouseholdIncome,STRING,Mega Type Household Income
customersummary,c_Merkle_megaTypeNumberChildren,STRING,Mega Type Number of Children
customersummary,c_Merkle_megaTypeOccupation,STRING,Mega Type Occupation
customersummary,c_Merkle_megaTypePresenceChildren,STRING,Mega Type Presence of Children
customersummary,c_Merkle_newCreditRange,STRING,New Credit Range
customersummary,c_Merkle_numCreditLines,STRING,Num Credit Lines
customersummary,c_Merkle_premiumBankCard,STRING,Premium Bank Card
customersummary,c_Merkle_primMaritalStatus,STRING,Marital Status [Individual #1]
customersummary,c_Merkle_probOrderThroughInternet,STRING,Prob Ordering Through Internet
customersummary,c_Merkle_probOrderThroughMail,STRING,Prob Ordering Through Mail
customersummary,c_Merkle_probOrderThroughPhone,STRING,Prob Ordering Through Phone
customersummary,c_Merkle_responderRating,STRING,Merkle Responder Rating
customersummary,c_Merkle_retailCard,STRING,Retail Card
customersummary,c_Merkle_ruralUrbanCountySizeCode,STRING,Rural Urban County Size Code
customersummary,c_Merkle_socialIQFacebook,STRING,Social IQ Facebook
customersummary,c_Merkle_socialIQTwitter,STRING,Social IQ Twitter
customersummary,c_Merkle_spendexApparel,STRING,Spendex Apparel
customersummary,c_Merkle_spendexPlus,STRING,Spendex Plus
customersummary,c_Merkle_spokenLanguage,STRING,Spoken Language
customersummary,c_Merkle_upscaleRetailCard,STRING,Upscale Retail Card
customersummary,c_cardAT,STRING,Credit Card - Athleta
customersummary,c_cardATCloseDate,LONG,Credit Card - Athleta - Close Date
customersummary,c_cardATOpenChannel,STRING,Credit Card - Athleta - Open Channel
customersummary,c_cardATOpenDate,LONG,Credit Card - Athleta - Open Date
customersummary,c_cardATOpenStore,STRING,Credit Card - Athleta - Open Store
customersummary,c_cardBR,STRING,Credit Card - Banana Republic
customersummary,c_cardGA,STRING,Credit Card - Gap
customersummary,c_cardON,STRING,Credit Card - Old Navy
customersummary,c_categoryPreference1,STRING,Customer - Category Preference 1
customersummary,c_categoryPreference2,STRING,Customer - Category Preference 2
customersummary,c_categoryPreference3,STRING,Customer - Category Preference 3
customersummary,c_categoryPreference4,STRING,Customer - Category Preference 4
customersummary,c_categoryPreference5,STRING,Customer - Category Preference 5
customersummary,c_categoryPreference6,STRING,Customer - Category Preference 6
customersummary,c_categoryPreference7,STRING,Customer - Category Preference 7
customersummary,c_categoryPreference8,STRING,Customer - Category Preference 8
customersummary,c_categoryPreference9,STRING,Customer - Category Preference 9
customersummary,c_doNotRent,STRING,Do Not Rent
customersummary,c_doNotRentCalculated,STRING,Do Not Rent - AgilOne
customersummary,c_exactTargetStatus,STRING,ExactTarget Status
